Original Predictions,Original Values,Augmented Predictions
5.441815376281738,5.180664,5.337277412414551
5.441813945770264,5.185547,5.337277889251709
5.4418044090271,5.185547,5.337277412414551
5.441809177398682,5.180664,5.337276935577393
5.441816806793213,5.180664,5.337277412414551
5.441801071166992,5.185547,5.337277412414551
5.441793918609619,5.180664,5.337277412414551
5.441805362701416,5.185547,5.337277412414551
5.44181489944458,5.185547,5.337277412414551
5.441819667816162,5.185547,5.337278366088867
5.4418110847473145,5.185547,5.337277889251709
5.441811561584473,5.185547,5.337277412414551
5.441421031951904,5.185547,5.337159633636475
5.4781999588012695,5.180664,5.334812641143799
6.072024345397949,5.185547,5.281643867492676
6.213194370269775,5.185547,5.177119255065918
6.187098979949951,5.185547,5.144999027252197
6.493240833282471,5.185547,5.396927833557129
6.712916851043701,4.018555,6.022303104400635
6.912182807922363,3.012695,6.758835792541504
8.036863327026367,1.855469,7.432914733886719
9.936649322509766,0.629883,8.05117416381836
10.846603393554688,0.410156,8.334320068359375
11.559085845947266,0.234375,8.181612014770508
12.32938003540039,0.224609,7.905556678771973
13.077899932861328,1.220703,7.43217658996582
12.513290405273438,2.128906,6.826863765716553
10.529098510742188,3.422852,6.231290817260742
8.39848804473877,4.804688,5.742144584655762
5.561395645141602,6.132812,5.207890510559082
3.7866098880767822,7.509766,4.8926496505737305
2.3109889030456543,8.540039,4.718867301940918
1.4126670360565186,8.544922,4.784259796142578
1.485875129699707,8.925781,4.911813735961914
2.7504141330718994,8.730469,5.057984352111816
3.930647134780884,7.871094,5.061107635498047
4.765669345855713,6.772461,5.154268741607666
5.377383232116699,5.600586,5.236631393432617
5.909173011779785,5.390625,5.289057731628418
5.961528301239014,5.209961,5.330991744995117
6.041025638580322,5.146484,5.342525482177734
5.770431041717529,5.102539,5.317357063293457
5.6595072746276855,5.087891,5.331121921539307
5.5105791091918945,5.087891,5.489065170288086
5.423429489135742,5.092773,5.739049911499023
4.874274253845215,5.097656,5.776003360748291
5.230191707611084,5.097656,5.628250598907471
5.669657230377197,5.12207,5.5355377197265625
6.1529364585876465,5.126953,5.57216739654541
5.713027000427246,5.136719,5.547097206115723
5.852030277252197,5.146484,5.474983215332031
5.816025257110596,5.141602,5.392701148986816
5.368157386779785,5.117188,5.387742519378662
5.421696186065674,5.107422,5.383164405822754
5.715058326721191,5.107422,5.399453163146973
5.566461086273193,5.12207,5.4249749183654785
5.438884735107422,5.12207,5.456439971923828
5.572956562042236,5.126953,5.499525547027588
5.988583564758301,5.131836,5.547183036804199
6.366490840911865,5.131836,5.59100341796875
6.382905006408691,6.938477,5.625339031219482
6.16195821762085,6.025391,5.646761894226074
6.047417163848877,5.834961,5.657175064086914
6.031193256378174,5.908203,5.660898208618164
6.013208866119385,5.854492,5.662968158721924
6.005937576293945,5.9375,5.663908958435059
6.001967906951904,5.883789,5.664322853088379
5.999950408935547,5.795898,5.664527893066406
5.99966287612915,5.820312,5.664599895477295
5.999059200286865,5.820312,5.664612770080566
5.999190807342529,5.883789,5.66463041305542
5.998903751373291,5.883789,5.664585113525391
5.9984564781188965,5.957031,5.6645917892456055
5.997946262359619,5.825195,5.664623260498047
5.9979681968688965,5.830078,5.664663314819336
5.999343395233154,5.874023,5.664736270904541
6.0002121925354,5.834961,5.664767265319824
6.0005316734313965,5.947266,5.66478157043457
5.998894691467285,5.917969,5.664742469787598
5.9976301193237305,5.825195,5.664712905883789
5.998530864715576,5.874023,5.664690017700195
5.998672008514404,5.859375,5.664670467376709
5.998841285705566,5.913086,5.66472053527832
5.99878454208374,5.854492,5.664735794067383
5.999135494232178,5.922852,5.664759635925293
5.999722957611084,5.839844,5.664766311645508
5.999419689178467,5.859375,5.66472864151001
5.998983383178711,5.888672,5.664706230163574
5.997786521911621,5.854492,5.664651870727539
5.9982218742370605,5.913086,5.664651393890381
5.998844623565674,5.883789,5.6646599769592285
5.998398303985596,5.830078,5.664703369140625
5.998926639556885,5.908203,5.664783477783203
5.9994001388549805,5.825195,5.6648101806640625
6.0002946853637695,5.90332,5.664845943450928
5.999874114990234,5.859375,5.664812088012695
5.998840808868408,5.888672,5.664758682250977
5.99840784072876,5.859375,5.664706230163574
6.096670627593994,5.844727,5.7081685066223145
6.239783763885498,5.893555,5.868027210235596
6.333188056945801,5.854492,5.962453842163086
6.253867149353027,5.908203,6.000522613525391
6.029886245727539,5.927734,5.926548480987549
6.084325313568115,5.859375,5.922285556793213
6.105456829071045,5.893555,5.941573143005371
6.1079511642456055,5.791016,5.976525783538818
6.136929512023926,5.898438,5.988120079040527
6.143548488616943,5.859375,6.004440784454346
6.162759304046631,5.986328,6.023344039916992
6.195052623748779,6.000977,6.025528430938721
6.191502094268799,5.952148,6.0509724617004395
6.288572788238525,5.976562,6.2530927658081055
6.193839073181152,6.079102,5.983604431152344
6.212600231170654,5.957031,6.002999305725098
6.447851657867432,6.103516,5.997480392456055
6.421224594116211,6.152344,6.121640205383301
6.432727336883545,6.044922,6.114701271057129
6.443252086639404,6.020508,6.144572734832764
6.463981628417969,6.21582,6.154975891113281
6.46324348449707,5.981445,6.169543266296387
6.45801305770874,6.118164,6.197464466094971
6.461756229400635,6.303711,6.186882972717285
6.460518836975098,6.030273,6.205482482910156
6.451890468597412,6.147461,6.220370769500732
6.438501834869385,6.264648,6.228935718536377
6.426641941070557,6.015625,6.238526344299316
6.420668601989746,6.196289,6.224794864654541
6.407336711883545,6.254883,6.232769966125488
6.414167881011963,6.108398,6.243396759033203
6.375481605529785,6.108398,6.2570390701293945
6.372692584991455,6.279297,6.258669853210449
6.357781887054443,6.069336,6.25329065322876
6.326785087585449,6.157227,6.285910129547119
6.324963569641113,6.337891,6.281228065490723
6.291597366333008,6.088867,6.294358253479004
6.281490802764893,6.166992,6.295571327209473
6.282537937164307,6.259766,6.265511512756348
6.284688472747803,6.103516,6.275718688964844
6.2798943519592285,6.259766,6.261857509613037
6.269124507904053,6.28418,6.280281066894531
6.278667449951172,6.118164,6.292110443115234
6.281637191772461,6.083984,6.265555381774902
6.284823417663574,6.254883,6.2756242752075195
6.2803168296813965,6.157227,6.261876106262207
6.268970966339111,6.21582,6.280303001403809
6.278704643249512,6.347656,6.292025089263916
6.281588077545166,6.123047,6.265612602233887
6.284451007843018,6.123047,6.275690078735352
6.281352519989014,6.240234,6.261788368225098
6.270550727844238,6.12793,6.280305862426758
6.279469013214111,6.240234,6.292067527770996
6.281499862670898,6.303711,6.2655816078186035
6.28292989730835,6.157227,6.275808334350586
6.278558254241943,6.12793,6.26190185546875
6.268725872039795,6.245117,6.280221939086914
6.278415203094482,6.118164,6.292032241821289
6.280964374542236,6.157227,6.2655029296875
6.2836594581604,6.357422,6.275615692138672
6.27883768081665,6.088867,6.2618913650512695
6.2683587074279785,6.108398,6.280254364013672
6.2785162925720215,6.269531,6.291958332061768
6.281200408935547,6.083984,6.26555061340332
6.283134937286377,6.225586,6.27566385269165
6.278851509094238,6.254883,6.261809349060059
6.26847505569458,6.103516,6.280301094055176
6.278785228729248,6.108398,6.292010307312012
6.283217906951904,6.210938,6.2654314041137695
6.285712242126465,6.137695,6.2756667137146
6.280643463134766,6.157227,6.261870384216309
6.269539833068848,6.298828,6.280300140380859
6.278282165527344,6.064453,6.292172431945801
6.28139066696167,6.108398,6.265600204467773
6.284480094909668,6.240234,6.275655269622803
6.279846668243408,6.098633,6.2618794441223145
6.268975734710693,6.225586,6.280270576477051
6.27824068069458,6.25,6.292031288146973
6.281100273132324,6.069336,6.265596389770508
6.283542633056641,6.142578,6.275691986083984
6.279967308044434,6.176758,6.26179313659668
6.2696099281311035,6.152344,6.28027868270874
6.279110431671143,6.157227,6.292034149169922
6.282348155975342,6.289062,6.265500068664551
6.284321308135986,6.079102,6.275742530822754
6.280182838439941,6.123047,6.2618842124938965
6.270315647125244,6.210938,6.280259132385254
6.280202388763428,6.098633,6.292084693908691
6.283188819885254,6.191406,6.26555871963501
6.285177707672119,6.245117,6.275705814361572
6.280266284942627,6.088867,6.261953353881836
6.269089221954346,6.157227,6.280368328094482
6.278573989868164,6.186523,6.292074203491211
6.281932353973389,6.162109,6.265593528747559
6.284053802490234,6.123047,6.275712490081787
6.280014991760254,6.269531,6.261818885803223
6.269066333770752,6.132812,6.280324459075928
6.278585910797119,6.166992,6.2920684814453125
6.282397270202637,6.25,6.265506744384766
6.284833908081055,6.118164,6.275716781616211
6.280763149261475,6.176758,6.261846542358398
6.269944667816162,6.230469,6.280271530151367
6.279200553894043,6.083984,6.292118072509766
6.282073020935059,6.201172,6.265597343444824
6.28463077545166,6.166992,6.275698661804199
6.280815124511719,6.171875,6.261884689331055
6.269713878631592,6.166992,6.280315399169922
6.279059886932373,6.230469,6.292039394378662
6.281883716583252,6.152344,6.2656121253967285
6.283559322357178,6.12793,6.275759220123291
6.279678821563721,6.225586,6.261833190917969
6.268968105316162,6.12793,6.2803144454956055
6.278499126434326,6.176758,6.292050838470459
6.281498432159424,6.254883,6.265503883361816
6.283491611480713,6.113281,6.275713920593262
6.279112339019775,6.176758,6.2618608474731445
6.268835544586182,6.152344,6.280241966247559
6.279227256774902,6.147461,6.292026519775391
6.282051086425781,6.142578,6.2655229568481445
6.284393787384033,6.235352,6.275636196136475
6.279878616333008,6.176758,6.261882305145264
6.268579483032227,6.152344,6.280335426330566
6.2886061668396,6.176758,6.281217098236084
6.458357334136963,6.108398,6.228393077850342
6.027943134307861,6.123047,5.840578556060791
5.531376838684082,6.259766,5.595742702484131
5.388221263885498,6.147461,5.6520094871521
5.612256050109863,6.171875,5.80389404296875
5.812536716461182,5.454102,5.865337371826172
5.74660062789917,6.391602,5.832028388977051
6.299190998077393,5.527344,6.0737409591674805
6.184262752532959,5.74707,6.231672286987305
6.209349155426025,5.74707,6.1339921951293945
6.062875270843506,5.693359,5.998105049133301
6.043438911437988,6.005859,5.882596969604492
6.074582576751709,6.206055,5.865371227264404
6.047444820404053,6.186523,5.824547290802002
6.026282787322998,6.240234,5.806367874145508
6.038210391998291,6.323242,5.7904157638549805
5.978906154632568,6.225586,5.758954048156738
6.004855632781982,6.298828,5.769386291503906
5.992744445800781,6.308594,5.756958961486816
5.9869704246521,6.245117,5.756372928619385
6.0165696144104,6.333008,5.759767055511475
5.963265895843506,6.303711,5.735436916351318
5.991342544555664,6.259766,5.753815650939941
5.986095905303955,6.328125,5.753993034362793
5.978796005249023,6.293945,5.7566375732421875
6.006962299346924,6.279297,5.768196105957031
5.9541497230529785,6.313477,5.747032642364502
5.983425140380859,6.303711,5.775766372680664
5.96895170211792,6.28418,5.775876045227051
5.9743218421936035,6.298828,5.7852582931518555
5.993555545806885,6.318359,5.7880964279174805
5.943919658660889,6.293945,5.777415752410889
5.968806743621826,6.293945,5.8086137771606445
5.9633870124816895,6.318359,5.802259922027588
5.96085786819458,6.303711,5.812868595123291
5.982895374298096,6.28418,5.813339710235596
5.928042888641357,6.318359,5.808320999145508
5.956765174865723,6.303711,5.830691814422607
5.935100078582764,6.28418,5.824339866638184
5.941246509552002,6.318359,5.820120811462402
5.946596622467041,6.298828,5.836764335632324
5.900668144226074,6.279297,5.831113815307617
5.937934398651123,6.313477,5.855404853820801
5.9152984619140625,6.298828,5.8270392417907715
5.910959720611572,6.279297,5.836767196655273
5.927248477935791,6.308594,5.841128826141357
5.88385009765625,6.28418,5.823481559753418
5.919114112854004,6.269531,5.847931861877441
5.9004292488098145,6.293945,5.832420825958252
5.910151958465576,6.279297,5.836724281311035
5.927886486053467,6.269531,5.841096878051758
5.8840765953063965,6.289062,5.823482513427734
5.9192423820495605,6.269531,5.847936630249023
5.9012837409973145,6.259766,5.832442760467529
5.9097371101379395,6.289062,5.8367533683776855
5.927038669586182,6.259766,5.841088771820068
5.884179592132568,6.254883,5.823458671569824
5.918824195861816,6.279297,5.847919464111328
5.901176929473877,6.254883,5.832421779632568
5.910955905914307,6.259766,5.836757659912109
5.92728328704834,6.279297,5.841122627258301
5.883628845214844,6.254883,5.8234734535217285
5.919003963470459,6.254883,5.847928047180176
5.900706768035889,6.269531,5.832438945770264
5.910548210144043,6.25,5.8367486000061035
5.927884101867676,6.254883,5.841108322143555
5.883415699005127,6.274414,5.823472023010254
5.918705940246582,6.245117,5.8479108810424805
5.901469707489014,6.25,5.832421779632568
5.910248279571533,6.269531,5.836756706237793
5.927493095397949,6.240234,5.8411054611206055
5.884338855743408,6.25,5.823470115661621
5.918397903442383,6.274414,5.84792423248291
5.900525093078613,6.245117,5.832408905029297
5.910948276519775,6.25,5.836742401123047
5.927525997161865,6.269531,5.841104030609131
5.88352632522583,6.245117,5.8234543800354
5.919003963470459,6.25,5.847911834716797
5.900962829589844,6.274414,5.832424163818359
5.910435199737549,6.245117,5.836735725402832
5.927619457244873,6.25,5.84108829498291
5.883514881134033,6.274414,5.823468208312988
5.919003963470459,6.25,5.847920894622803
5.901615142822266,6.254883,5.832421779632568
5.909886360168457,6.274414,5.836740493774414
5.926787853240967,6.245117,5.841069221496582
5.884128093719482,6.25,5.823428153991699
5.93056058883667,6.269531,5.8423614501953125
5.921605110168457,6.245117,5.452199935913086
5.576552867889404,6.25,5.436124324798584
5.528062343597412,6.279297,5.450979709625244
5.7392706871032715,6.25,6.113648414611816
5.95211124420166,6.254883,6.441450119018555
5.979196548461914,6.279297,6.4515790939331055
6.332028865814209,6.108398,6.22762393951416
6.405503749847412,5.869141,6.151123046875
6.147956848144531,5.654297,5.83448600769043
6.260054588317871,5.600586,5.842122554779053
6.35350227355957,5.888672,5.992485046386719
6.215610504150391,6.293945,5.982088088989258
6.196676731109619,6.357422,6.041877746582031
6.266679286956787,6.533203,6.153710842132568
6.305848598480225,6.479492,6.1831374168396
6.313876628875732,6.582031,6.158865928649902
6.202280521392822,6.469727,6.047043323516846
6.20813512802124,6.484375,6.007617950439453
6.161501884460449,6.660156,6.008981704711914
6.16250467300415,6.450195,5.936929702758789
6.1856513023376465,6.621094,5.923404693603516
6.324717044830322,6.508789,6.027125358581543
6.316221714019775,6.630859,6.05618953704834
6.215178966522217,6.464844,6.096748352050781
6.301056385040283,6.459961,6.014344692230225
6.195805072784424,6.630859,5.990108489990234
6.335089683532715,6.411133,6.048574447631836
6.372148513793945,6.572266,6.115024089813232
6.261013507843018,6.455078,6.001054763793945
6.187495231628418,6.606445,5.975183486938477
6.23067569732666,6.455078,5.993165969848633
6.338670253753662,6.474609,6.000356674194336
6.345517158508301,6.645508,6.040564060211182
6.346081256866455,6.474609,5.9491472244262695
6.243836402893066,6.645508,6.035595417022705
6.4268269538879395,6.572266,6.0492963790893555
6.481120586395264,6.757812,6.349371910095215
6.507052898406982,6.542969,6.2727370262146
6.374789714813232,6.533203,6.16930627822876
6.537068843841553,6.635742,6.33774471282959
6.3895583152771,6.455078,6.293169975280762
6.459608554840088,6.606445,6.158831596374512
6.549439907073975,6.489258,6.386623859405518
6.516843318939209,6.650391,6.30461311340332
6.505756855010986,6.425781,6.350119113922119
6.584578990936279,6.538086,6.532169818878174
6.615014553070068,6.68457,6.500844955444336
6.596668243408203,6.538086,6.519347190856934
6.601495265960693,6.645508,6.536770820617676
6.586019039154053,6.484375,6.5291595458984375
6.621973991394043,6.665039,6.526156425476074
6.679802417755127,6.411133,6.503792762756348
6.630041599273682,6.52832,6.504368305206299
6.677980899810791,6.669922,6.602780342102051
6.704131126403809,6.582031,6.562397003173828
6.691036701202393,6.640625,6.568655014038086
6.670671463012695,6.542969,6.600452899932861
6.6864542961120605,6.767578,6.528781890869141
6.663132190704346,6.435547,6.442412853240967
6.71319580078125,6.513672,6.519968032836914
6.696884632110596,6.655273,6.606025218963623
6.682057857513428,6.542969,6.5518693923950195
6.730400562286377,6.508789,6.557724475860596
6.706826210021973,6.396484,6.586466312408447
6.633450508117676,6.71875,6.51622200012207
6.733035564422607,6.499023,6.54927921295166
6.670444965362549,6.606445,6.56146240234375
6.698511600494385,6.611328,6.538846969604492
6.692193508148193,6.5625,6.571733474731445
6.692938327789307,6.59668,6.5333967208862305
6.737377643585205,6.489258,6.5848798751831055
6.695821285247803,6.806641,6.538522243499756
6.704522609710693,6.44043,6.5746002197265625
6.7501912117004395,6.503906,6.651178359985352
6.633023738861084,6.5625,6.519268989562988
6.736987590789795,6.518555,6.575634002685547
6.729700565338135,6.567383,6.604815483093262
6.699338436126709,6.513672,6.558724880218506
6.688539028167725,6.71875,6.527515411376953
6.749266147613525,6.435547,6.624034881591797
6.747225284576416,6.611328,6.670676231384277
6.73366117477417,6.660156,6.646634101867676
6.70138692855835,6.630859,6.549160003662109
6.750009059906006,6.611328,6.599911689758301
6.758897304534912,6.401367,6.649762153625488
6.709213733673096,6.743164,6.575483322143555
6.690779209136963,6.391602,6.488644123077393
6.754217624664307,6.484375,6.5983991622924805
6.730077266693115,6.538086,6.599913597106934
6.703008651733398,6.650391,6.52987003326416
6.656547546386719,6.52832,6.4878010749816895
6.726833343505859,6.474609,6.545829772949219
6.71062707901001,6.728516,6.521144866943359
6.717630386352539,6.601562,6.6264801025390625
6.701743125915527,6.557617,6.510931015014648
6.7098517417907715,6.503906,6.61721134185791
6.755600452423096,6.523438,6.548041820526123
6.740159511566162,6.499023,6.612722396850586
6.722622394561768,6.469727,6.506871223449707
6.806695938110352,6.655273,6.670018196105957
6.81623649597168,6.484375,6.678553581237793
6.8034186363220215,6.655273,6.652160167694092
6.727035999298096,6.572266,6.526834487915039
6.7808308601379395,6.635742,6.621718406677246
6.8190765380859375,6.547852,6.644862174987793
6.71587610244751,6.464844,6.597869873046875
6.757358074188232,6.635742,6.556390285491943
6.841940402984619,6.52832,6.653199195861816
6.840500354766846,6.586914,6.728121757507324
6.78665828704834,6.508789,6.596022129058838
6.829099178314209,6.669922,6.668880462646484
6.827897548675537,6.625977,6.637914657592773
6.837583065032959,6.430664,6.653433322906494
6.837647438049316,6.660156,6.6487016677856445
6.820830821990967,6.523438,6.64556884765625
6.823134899139404,6.616211,6.644506454467773
6.820918560028076,6.484375,6.628089427947998
6.833734035491943,6.679688,6.610084533691406
6.7812724113464355,6.547852,6.5642924308776855
6.793141841888428,6.518555,6.578551292419434
6.764585971832275,6.621094,6.541316032409668
6.720535755157471,6.508789,6.476217746734619
6.821426868438721,6.533203,6.67620849609375
6.807229518890381,6.503906,6.636112213134766
6.809077739715576,6.665039,6.646189212799072
6.791799068450928,6.474609,6.512388229370117
6.7727556228637695,6.523438,6.535161018371582
6.775266170501709,6.635742,6.531215667724609
6.793125629425049,6.499023,6.644038677215576
6.802443027496338,6.52832,6.6304168701171875
6.785543918609619,6.479492,6.5858869552612305
6.693004608154297,6.616211,6.365431785583496
6.761111736297607,6.523438,6.541354656219482
6.661201477050781,6.499023,6.536587715148926
6.682830333709717,6.601562,6.498243808746338
6.736918926239014,6.494141,6.461580753326416
6.648855686187744,6.459961,6.443672180175781
6.718327045440674,6.386719,6.614038467407227
6.7146220207214355,6.669922,6.455877304077148
6.667457580566406,6.445312,6.55588436126709
6.685207843780518,6.503906,6.6346893310546875
6.674668788909912,6.621094,6.3784356117248535
6.639019012451172,6.464844,6.561089992523193
6.626556396484375,6.469727,6.485750675201416
6.6689019203186035,6.391602,6.537842273712158
6.634127140045166,6.5625,6.5443572998046875
6.663041591644287,6.484375,6.578729629516602
6.638772010803223,6.503906,6.479282379150391
6.616809844970703,6.484375,6.530912399291992
6.609170436859131,6.508789,6.537137985229492
6.583282947540283,6.420898,6.344717025756836
6.642083644866943,6.391602,6.500940322875977
6.59867000579834,6.542969,6.487339973449707
6.605921268463135,6.40625,6.556975841522217
6.6367974281311035,6.542969,6.434446334838867
6.5878987312316895,6.430664,6.414781093597412
6.589498519897461,6.416016,6.494548797607422
6.651818752288818,6.494141,6.427128314971924
6.569129943847656,6.308594,6.507781028747559
6.567254543304443,6.630859,6.559300899505615
6.5882182121276855,6.401367,6.308125019073486
6.558095932006836,6.342773,6.462981224060059
6.5242533683776855,6.425781,6.335771560668945
6.580399990081787,6.416016,6.5706071853637695
6.526362895965576,6.459961,6.390059471130371
6.534671306610107,6.303711,6.517331123352051
6.5429911613464355,6.572266,6.461665153503418
6.5080037117004395,6.298828,6.417331695556641
6.526448726654053,6.357422,6.395884990692139
6.502813816070557,6.40625,6.436792373657227
6.575599193572998,6.430664,6.474388122558594
6.559010982513428,6.455078,6.39853048324585
6.562644958496094,6.352539,6.458518028259277
6.566318988800049,6.479492,6.441190242767334
6.523542881011963,6.352539,6.294433116912842
6.526788234710693,6.293945,6.4429216384887695
6.55905294418335,6.357422,6.416828155517578
6.493696689605713,6.44043,6.403808116912842
6.550586700439453,6.411133,6.436525821685791
6.462039470672607,6.298828,6.350983619689941
6.532358646392822,6.469727,6.417044639587402
6.460184574127197,6.293945,6.381181716918945
6.54126501083374,6.313477,6.453357696533203
6.4383416175842285,6.342773,6.296243667602539
6.446219444274902,6.430664,6.3383684158325195
6.44736909866333,6.313477,6.389225959777832
6.482670783996582,6.289062,6.390805244445801
6.425801753997803,6.396484,6.3741559982299805
6.405442237854004,6.337891,6.379576683044434
6.396589756011963,6.328125,6.442080020904541
6.415862560272217,6.337891,6.388043403625488
6.381484031677246,6.362305,6.359433174133301
6.3173909187316895,6.279297,6.242924690246582
6.330260753631592,6.28418,6.264777660369873
6.483541965484619,6.347656,6.375548362731934
6.3574442863464355,6.376953,6.297715187072754
6.3858256340026855,6.342773,6.380218029022217
6.315528392791748,6.206055,6.244882583618164
6.336036205291748,6.328125,6.3009748458862305
6.407368183135986,6.298828,6.49692440032959
6.375208377838135,6.230469,6.416017055511475
6.315870761871338,6.357422,6.368630409240723
6.301988124847412,6.337891,6.307880878448486
6.2905097007751465,6.274414,6.245387077331543
6.3149094581604,6.181641,6.320978164672852
6.329871654510498,6.367188,6.329328536987305
6.367000102996826,6.274414,6.480658531188965
6.400018215179443,6.235352,6.438817024230957
6.2759175300598145,6.279297,6.269209861755371
6.297895908355713,6.235352,6.314424514770508
6.275427341461182,6.201172,6.253083229064941
6.282533168792725,6.176758,6.256300926208496
6.291428089141846,6.367188,6.255560874938965
6.314969062805176,6.303711,6.282416343688965
6.322082996368408,6.142578,6.301438331604004
6.318955898284912,6.21582,6.281144142150879
6.317962646484375,6.235352,6.206579685211182
6.250570774078369,6.166992,6.252657413482666
6.088985919952393,6.191406,6.279727935791016
5.926818370819092,6.347656,6.398618698120117
5.78217077255249,6.201172,6.40940523147583
5.672945976257324,5.922852,6.420832633972168
5.8184733390808105,6.000977,6.266151428222656
6.086883068084717,5.620117,6.236996650695801
6.24496603012085,5.78125,6.233234405517578
6.4464240074157715,5.751953,6.206275939941406
6.44901180267334,7.573242,6.194052696228027
6.401261806488037,6.450195,6.281164169311523
6.399173259735107,6.352539,6.306484222412109
6.409276962280273,6.206055,6.315704345703125
6.406607151031494,6.279297,6.3347649574279785
6.4022932052612305,6.333008,6.290203094482422
6.409206390380859,6.152344,6.339774131774902
6.409073829650879,6.245117,6.313087463378906
6.395120143890381,6.201172,6.316627025604248
6.405599117279053,6.352539,6.3373284339904785
6.40285062789917,6.108398,6.304815769195557
6.409377574920654,6.210938,6.315064430236816
6.410590648651123,6.083984,6.330617427825928
6.404623031616211,6.396484,6.3649373054504395
6.422656536102295,6.108398,6.398124694824219
6.407552242279053,6.171875,6.312496185302734
6.36725378036499,6.083984,6.293152809143066
6.3635430335998535,6.293945,6.284555912017822
6.39999532699585,6.264648,6.295510292053223
6.406810760498047,6.142578,6.328181743621826
6.411035060882568,6.088867,6.31892204284668
6.402405261993408,6.230469,6.379258155822754
6.424858570098877,6.289062,6.389391899108887
6.405752658843994,6.181641,6.3135552406311035
6.369265556335449,6.196289,6.297779083251953
6.359775066375732,6.030273,6.273350238800049
6.403653621673584,6.28418,6.298503875732422
6.408847332000732,6.088867,6.337456703186035
6.407586574554443,6.245117,6.314373016357422
6.3988871574401855,6.088867,6.313131332397461
6.4070634841918945,6.333008,6.334539413452148
6.40261697769165,6.103516,6.306788444519043
6.407413959503174,6.220703,6.3222527503967285
6.408257007598877,6.108398,6.334255218505859
6.407171726226807,6.333008,6.352540493011475
6.427480220794678,6.191406,6.397793769836426
6.408069610595703,6.152344,6.308076858520508
6.364349365234375,6.196289,6.294778823852539
6.3670477867126465,6.152344,6.29098653793335
6.402080059051514,6.303711,6.296005725860596
6.408329963684082,6.083984,6.330300331115723
6.413169860839844,6.118164,6.321926593780518
6.404072284698486,6.054688,6.374103546142578
6.426823616027832,6.289062,6.392143249511719
6.405642986297607,6.181641,6.313701629638672
6.3676886558532715,6.21582,6.2942304611206055
6.361727237701416,6.05957,6.279022693634033
6.404635906219482,6.313477,6.290850639343262
6.4076247215271,6.162109,6.3441619873046875
6.409226894378662,6.274414,6.307371616363525
6.397449970245361,6.196289,6.319865703582764
6.408695220947266,6.220703,6.327538013458252
6.4016242027282715,6.201172,6.313478946685791
6.408421993255615,6.201172,6.317739486694336
6.407116413116455,6.201172,6.335750579833984
6.402510166168213,6.196289,6.290743350982666
6.408874034881592,6.21582,6.34014892578125
6.409667015075684,6.108398,6.313337326049805
6.396245002746582,6.171875,6.316780090332031
6.40635347366333,6.069336,6.337375164031982
6.402388095855713,6.308594,6.304855823516846
6.40806245803833,6.118164,6.3151679039001465
6.409939765930176,6.152344,6.330700397491455
6.404774188995361,6.09375,6.364935398101807
6.4236159324646,6.210938,6.3980278968811035
6.407603740692139,6.259766,6.3124542236328125
6.366537570953369,6.225586,6.293188571929932
6.362457752227783,6.152344,6.28462553024292
6.3999176025390625,6.147461,6.295493125915527
6.407354831695557,6.240234,6.328111171722412
6.4116644859313965,6.191406,6.318880081176758
6.402615070343018,6.245117,6.3792805671691895
6.4248576164245605,6.074219,6.389424800872803
6.406126499176025,6.21582,6.313551902770996
6.370113372802734,6.186523,6.297768592834473
6.359996318817139,6.142578,6.273380279541016
